InvNo	Date	Ord	Amount	TaxRate	TAmount	CreatedBy	EnteredOn	Name	CityName	Days	Pnumber	Fax	URL	Line1	Line2	CreatedOn
70234298-E124-4A83-B525-A0ED36B69097	2024-02-01 15:27:02.6200000	1EBD3332-BF5F-4756-9414-0A3DA7776B49	14545.75	8	1163.66	System Generated	2024-02-01 15:27:02.6200000	Riccardo Esposito	Wadi	6	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/	Shop 26	1521 Isabelina Lane	2024-02-01 15:27:02.6200000
3DF7B5CA-F700-49D1-B918-544E0D06B266	2023-04-16 14:09:26.2233333	CE744872-2C4D-4592-9C18-5A410F2E00ED	18118.94	11	1993.08	System Generated	2023-04-16 14:09:26.2233333	"Tailspin Toys (Teutopolis, IL)"	Mihijam	13	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Teutopolis	Unit 103	1171 Lukstina Road	2023-04-16 14:09:26.2233333
CD86285C-074E-43D4-ABF3-B66D7BA39D99	2023-03-27 10:30:23.0700000	F93EA9DF-4396-42D1-9397-ABFBFAFBDA77	13921.70	8	1113.74	System Generated	2023-03-27 10:30:23.0700000	Pinja Jantunen	Begusarai	9	(308) 555-0100	(308) 555-0101	http://www.microsoft.com/PinjaJantunen/	Shop 26	660 Mottola Avenue	2023-03-27 10:30:23.0700000
E95329DE-002F-4005-8304-5739CB8D33B7	2023-03-20 10:00:21.5600000	08C835D0-B73B-400B-A7F3-931331C14AD8	21522.94	4	860.92	System Generated	2023-03-20 10:00:21.5600000	"Tailspin Toys (Brown City, MI)"	Kishanganj	5	(231) 555-0100	(231) 555-0101	http://www.tailspintoys.com/BrownCity	Suite 85	1297 Hrdlickova Boulevard	2023-03-20 10:00:21.5600000
0465DA30-1C06-4925-BAAD-E8E2E3779081	2023-01-25 14:28:18.6700000	7AACFD05-09F0-4D41-9FB6-A3A23D1FFD8D	24015.87	10	2401.59	System Generated	2023-01-25 14:28:18.6700000	"Tailspin Toys (Jessie, ND)"	Shujalpur	8	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/Jessie	Shop 196	483 Raut Lane	2023-01-25 14:28:18.6700000
810B7BAC-5765-4880-B273-38EE898829C6	2023-12-18 14:51:01.8900000	8510D99D-A92F-43C0-B9C5-147501FB89A5	19488.45	4	779.54	System Generated	2023-12-18 14:51:01.8900000	Nhung Ton	Rapar	12	(505) 555-0100	(505) 555-0101	http://www.microsoft.com/	Suite 13	433 Sulabha Lane	2023-12-18 14:51:01.8900000
8AFFD5A7-65EF-49A3-9568-1FE09A0150EA	2024-01-25 13:24:02.8366667	C976D862-4BBB-46A1-887B-985D81CAC37F	13100.91	5	655.05	System Generated	2024-01-25 13:24:02.8366667	"Wingtip Toys (Akhiok, AK)"	Sultanganj	14	(907) 555-0100	(907) 555-0101	http://www.wingtiptoys.com/Akhiok	Unit 246	1280 Tran Boulevard	2024-01-25 13:24:02.8366667
0270249B-1237-4B5F-8850-07D29350136A	2024-02-26 21:14:02.4800000	A76DB8DC-7EC1-47E7-9B2E-9187C594E746	13928.39	0	0.00	System Generated	2024-02-26 21:14:02.4800000	"Tailspin Toys (Orrtanna, PA)"	Tittakudi	8	(215) 555-0100	(215) 555-0101	http://www.tailspintoys.com/Orrtanna	Suite 93	185 Saikkonen Avenue	2024-02-26 21:14:02.4800000
128C0407-FAEB-4C4B-9C8E-B2F3457BF789	2023-01-22 16:25:18.6766667	7D42630F-1348-435A-A3BB-861654B5EC83	21604.47	0	0.00	System Generated	2023-01-22 16:25:18.6766667	Sabine Alksne	Talikota	13	(479) 555-0100	(479) 555-0101	http://www.microsoft.com/SabineAlksne/	Unit 27	767 Jun Avenue	2023-01-22 16:25:18.6766667
45FB6873-9B46-45AD-8F56-D03153188168	2022-11-24 16:27:16.3100000	868B6777-1873-4732-A2DC-20A432CB9286	19136.35	0	0.00	System Generated	2022-11-24 16:27:16.3100000	"Wingtip Toys (North Manitou, MI)"	Siruguppa	5	(231) 555-0100	(231) 555-0101	http://www.wingtiptoys.com/NorthManitou	Unit 115	1745 Penttila Road	2022-11-24 16:27:16.3100000
C85578F1-8781-493D-B4CB-B1F20BC0B523	2023-03-07 10:17:21.9400000	0EE64E4F-2D2B-43B8-BC28-20FB26FCE0A6	23443.24	11	2578.76	System Generated	2023-03-07 10:17:21.9400000	"Wingtip Toys (Huntingburg, IN)"	Shahdol	5	(219) 555-0100	(219) 555-0101	http://www.wingtiptoys.com/Huntingburg	Unit 7	833 Pasek Boulevard	2023-03-07 10:17:21.9400000
270C01A5-DDC1-4B5F-AF15-E83BC78F5011	2023-12-18 19:55:01.8900000	78BE629F-1515-4BEF-B2BB-16A0283B64ED	18227.04	5	911.35	System Generated	2023-12-18 19:55:01.8900000	Dinh Mai	Nirmal	7	(210) 555-0100	(210) 555-0101	http://www.microsoft.com/	Suite 22	1787 Hele Avenue	2023-12-18 19:55:01.8900000
325758D2-BDA6-42BD-B54D-F7F3862D3466	2023-04-15 18:31:25.5466667	EF0026F5-35FF-46E5-B2CF-90F330A36545	16530.61	6	991.84	System Generated	2023-04-15 18:31:25.5466667	Tailspin Toys (Head Office)	Raghunathganj	7	(308) 555-0100	(308) 555-0101	http://www.tailspintoys.com	Shop 38	1877 Mittal Road	2023-04-15 18:31:25.5466667
3D9DD158-15E5-4A08-BAD1-B60E681B6E9E	2023-01-02 11:36:18.3700000	F0AB1BDF-258D-44A1-9A1E-AED44855B93A	18021.24	9	1621.91	System Generated	2023-01-02 11:36:18.3700000	"Tailspin Toys (Hardeeville, SC)"	Jehanabad	12	(803) 555-0100	(803) 555-0101	http://www.tailspintoys.com/Hardeeville	Shop 31	478 KlanCisar Lane	2023-01-02 11:36:18.3700000
F2485E81-A2FC-4FFA-84C7-F6C21D651983	2024-01-25 19:41:02.8300000	496AFC18-2A30-4531-B32B-981800425560	21962.37	11	2415.86	System Generated	2024-01-25 19:41:02.8300000	Bing Han	Gopalganj	6	(228) 555-0100	(228) 555-0101	http://www.microsoft.com/BingHan/	Unit 29	1170 Nguyen Avenue	2024-01-25 19:41:02.8300000
D612EBA2-0AC6-4768-B17D-4184460BDAA4	2023-05-26 15:00:02.4800000	B27AC4BE-A5A5-46A7-AC7D-25602B525CF8	19227.68	4	769.11	System Generated	2023-05-26 15:00:02.4800000	"Tailspin Toys (Inguadona, MN)"	Rehli	8	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Inguadona	Suite 157	196 Kubat Street	2023-05-26 15:00:02.4800000
10B61210-7119-45C6-ACE9-55430C2790DD	2022-11-14 12:30:16.9900000	36A99A3D-14A2-4FF1-8CFF-47407BC2C603	13221.48	2	264.43	System Generated	2022-11-14 12:30:16.9900000	"Tailspin Toys (Alstead, NH)"	Muvattupuzha	13	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Alstead	Suite 50	520 Walkky Boulevard	2022-11-14 12:30:16.9900000
B429F835-B232-45CE-915A-C7D3F70BDD9D	2024-02-20 13:58:02.1333333	48B85CA7-5ADE-4A0C-A662-B3EB695882F7	24373.22	7	1706.13	System Generated	2024-02-20 13:58:02.1333333	"Tailspin Toys (South Euclid, OH)"	Pollachi	11	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/SouthEuclid	Unit 31	862 Tomek Avenue	2024-02-20 13:58:02.1333333
190A629B-1192-4445-A2CF-E890B996BF4D	2023-11-20 20:52:01.4666667	E576CF9E-FF3D-4C25-8722-5E3059BB2441	20788.39	3	623.65	System Generated	2023-11-20 20:52:01.4666667	Dominic Davignon	Sawai Madhopur	8	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/DominicDavignon/	Suite 16	1384 Dupuy Street	2023-11-20 20:52:01.4666667
7BE5CCA9-6D06-455A-8A34-D2E759D44A84	2023-10-30 21:28:01.2166667	342FB451-4CCF-4ACE-8825-143046EAA5CC	13261.30	0	0.00	System Generated	2023-10-30 21:28:01.2166667	"Tailspin Toys (Lemeta, AK)"	Patti	12	(907) 555-0100	(907) 555-0101	http://www.tailspintoys.com/Lemeta	Unit 174	1507 Izmaylov Crescent	2023-10-30 21:28:01.2166667
14D3C760-90F3-49BD-AF11-12373FC081B0	2023-01-09 13:00:17.7200000	39021C1A-36DE-4C23-B74E-3191F7EB6A79	18532.30	8	1482.58	System Generated	2023-01-09 13:00:17.7200000	"Tailspin Toys (Maypearl, TX)"	Thiruthuraipoondi	13	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Maypearl	Suite 157	1119 Friar Boulevard	2023-01-09 13:00:17.7200000
A72B8924-8BB6-4350-AC9E-5C76C7A91C18	2023-05-01 12:31:31.4100000	E8BBC078-77B5-46D4-B42D-76023D725872	23082.42	0	0.00	System Generated	2023-05-01 12:31:31.4100000	"Tailspin Toys (Jessie, ND)"	Nagaur	10	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/Jessie	Shop 196	483 Raut Lane	2023-05-01 12:31:31.4100000
4A54912B-66CC-474A-987A-4FD12E88CF2A	2023-12-02 22:32:38.9866667	A8F92931-DA66-4D29-B724-838A9F2E34DF	24860.80	10	2486.08	System Generated	2023-12-02 22:32:38.9866667	"Tailspin Toys (La Cueva, NM)"	Sardhana	9	(505) 555-0100	(505) 555-0101	http://www.tailspintoys.com/LaCueva	Suite 166	1708 Ankitham Street	2023-12-02 22:32:38.9866667
88CE85CE-037E-47C0-AB46-FE810C93A0CB	2023-04-05 13:12:25.0166667	131D83B0-65CD-4E65-AF6B-03204E562804	20140.33	9	1812.63	System Generated	2023-04-05 13:12:25.0166667	"Tailspin Toys (McCamey, TX)"	Udumalaipettai	8	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/McCamey	Suite 116	1556 Barua Boulevard	2023-04-05 13:12:25.0166667
8AA2420F-3E5B-4CAA-A75B-CD660B3A5588	2023-02-21 13:41:21.8100000	26E8045D-2741-4C1C-ABA2-1D43A490FEB8	11846.26	5	592.31	System Generated	2023-02-21 13:41:21.8100000	"Tailspin Toys (Tumacacori, AZ)"	Rameshwaram	13	(480) 555-0100	(480) 555-0101	http://www.tailspintoys.com/Tumacacori	Unit 23	1991 Clark Street	2023-02-21 13:41:21.8100000
5AF2D1B5-CD18-484F-BB97-1C044BC119F0	2022-12-09 18:13:18.9266667	8DFD4780-9144-4421-ADC4-695CD2EDC218	13027.25	3	390.82	System Generated	2022-12-09 18:13:18.9266667	"Tailspin Toys (McClave, CO)"	Rabkavi Banhatti	13	(303) 555-0100	(303) 555-0101	http://www.tailspintoys.com/McClave	Unit 23	1748 Aalto Crescent	2022-12-09 18:13:18.9266667
F81D8F36-3D2D-4FF8-892A-AE02D8995A80	2024-02-26 16:37:02.4633333	6172483B-B7D0-45CE-A168-30CDF044EB81	19726.57	1	197.27	System Generated	2024-02-26 16:37:02.4633333	Aleksandrs Riekstins	Neem-Ka-Thana	14	(605) 555-0100	(605) 555-0101	http://www.microsoft.com/AleksandrsRiekstins/	Shop 20	498 Bagheri Lane	2024-02-26 16:37:02.4633333
3E37FCBC-5C5D-4EBE-BC09-5D808B446417	2023-04-14 13:36:26.6300000	766610D8-AA3C-493D-B337-56E907200DC5	17724.69	4	708.99	System Generated	2023-04-14 13:36:26.6300000	Kumar Naicker	Vyara	7	(262) 555-0100	(262) 555-0101	http://www.microsoft.com/KumarNaicker/	Suite 11	1012 Sidhu Street	2023-04-14 13:36:26.6300000
2C94DFD7-0F2A-41AE-BB5A-0BD87C800F3F	2023-04-21 18:28:27.4766667	C24729FD-F8E3-4950-A4EC-31D80C537F1A	23894.71	9	2150.52	System Generated	2023-04-21 18:28:27.4766667	"Wingtip Toys (Saint Landry, LA)"	Tikamgarh	7	(225) 555-0100	(225) 555-0101	http://www.wingtiptoys.com/SaintLandry	Unit 160	782 Chakraborty Road	2023-04-21 18:28:27.4766667
9BF630F2-288E-449F-BAF3-B89E85DB5D71	2023-06-05 15:33:02.5300000	1BB0FB50-0203-426E-80C8-1ACA16A64B56	16121.97	9	1450.98	System Generated	2023-06-05 15:33:02.5300000	"Tailspin Toys (San Acacia, NM)"	Shahabad	6	(505) 555-0100	(505) 555-0101	http://www.tailspintoys.com/SanAcacia	Shop 128	435 Lucchesi Boulevard	2023-06-05 15:33:02.5300000
F65E58E4-A22C-44C0-A63B-D73C827BD46D	2024-01-29 22:14:02.2066667	0B353B9D-CA5D-4C39-9BF2-230B473FFE78	24410.62	10	2441.06	System Generated	2024-01-29 22:14:02.2066667	Kristi Kuusik	Safipur	5	(206) 555-0100	(206) 555-0101	http://www.microsoft.com/	Shop 7	316 Leticia Boulevard	2024-01-29 22:14:02.2066667
2803D008-DA88-482D-9BBE-75FB2B670992	2023-01-07 17:36:18.4300000	817559C1-2304-4B4F-9882-8FCDBC597306	23312.74	8	1865.02	System Generated	2023-01-07 17:36:18.4300000	Narendra Tickoo	Tenu dam-cum-Kathhara	6	(803) 555-0100	(803) 555-0101	http://www.microsoft.com/	Shop 13	1608 Volkan Boulevard	2023-01-07 17:36:18.4300000
4600706A-E244-4AB7-B86D-6D39DA6E1D3C	2023-02-28 09:58:24.4266667	10479EF2-1A41-4F04-95C6-4B12C16A879D	12864.53	6	771.87	System Generated	2023-02-28 09:58:24.4266667	Riccardo Esposito	Mira-Bhayandar	7	(314) 555-0100	(314) 555-0101	http://www.microsoft.com/	Shop 26	1521 Isabelina Lane	2023-02-28 09:58:24.4266667
07FDC531-E0FF-4205-91E8-395804E62A3E	2023-01-10 11:43:18.1300000	99BA5363-C664-4672-BAB4-9083E0FF7F47	15923.30	10	1592.33	System Generated	2023-01-10 11:43:18.1300000	Rajeev Sandhu	Rampur	13	(458) 555-0100	(458) 555-0101	http://www.microsoft.com/	Shop 9	1768 Suniti Road	2023-01-10 11:43:18.1300000
78F5C1A3-ADFB-4A02-9F82-AD1BEE62F450	2022-11-23 11:13:18.3233333	1DFC6E6D-4CE6-45A7-8972-3E10CDC35309	17201.20	7	1204.08	System Generated	2022-11-23 11:13:18.3233333	"Tailspin Toys (Gasport, NY)"	Kayamkulam	7	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/Gasport	Unit 176	1674 Skujins Boulevard	2022-11-23 11:13:18.3233333
FBFB5EE1-F6FF-4221-B65E-5C46E36EAB52	2022-12-07 09:55:18.0233333	4B5D3D7F-CE45-46D4-8263-4BD938CA978D	12517.93	6	751.08	System Generated	2022-12-07 09:55:18.0233333	Gadhar Das	Warora	14	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/	Suite 25	1122 Constanza Street	2022-12-07 09:55:18.0233333
D197D184-10F3-4C88-A659-A7885264DB1F	2022-12-28 16:20:16.7300000	E3B16E55-5DDC-43AD-8E9F-4AD53A04B9F6	22593.55	4	903.74	System Generated	2022-12-28 16:20:16.7300000	Emma Van Zant	Barh	11	(303) 555-0100	(303) 555-0101	http://www.microsoft.com/	Shop 21	1197 Uma Road	2022-12-28 16:20:16.7300000
7A36C9FC-2057-45EC-8E04-DE8A1CC601AD	2023-01-17 16:53:18.9300000	1EEAF9F3-4D14-47D6-B477-AC796A439754	24108.94	3	723.27	System Generated	2023-01-17 16:53:18.9300000	"Tailspin Toys (Panaca, NV)"	Puttur	12	(702) 555-0100	(702) 555-0101	http://www.tailspintoys.com/Panaca	Shop 236	155 Jantunen Boulevard	2023-01-17 16:53:18.9300000
268F04D2-9066-4CB0-B8AB-B93406E3C9F3	2023-04-13 16:30:25.3900000	A25DF2F4-7378-4380-9AF6-1F7D62199086	12693.86	8	1015.51	System Generated	2023-04-13 16:30:25.3900000	"Wingtip Toys (Montoya, NM)"	Rajula	11	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/Montoya	Shop 299	780 Rusl Boulevard	2023-04-13 16:30:25.3900000
91FA300D-F451-42B8-8CDE-5FF3569EAB3E	2023-05-02 09:26:30.8300000	77687775-9D65-458A-8589-014E7B18B539	19347.50	3	580.42	System Generated	2023-05-02 09:26:30.8300000	In-Su Bae	Jharsuguda	10	(206) 555-0100	(206) 555-0101	http://www.microsoft.com/In-SuBae/	Shop 10	353 Gomes Avenue	2023-05-02 09:26:30.8300000
A47C918B-37EE-4CBE-AE33-FFEB56C1B3C5	2024-01-04 14:46:36.8933333	373F1CFC-8645-466C-B50A-25E4DB17795A	11720.79	11	1289.29	System Generated	2024-01-04 14:46:36.8933333	Risto Lepmets	Lonar	13	(262) 555-0100	(262) 555-0101	http://www.microsoft.com/	Shop 13	1402 Irene Street	2024-01-04 14:46:36.8933333
B23448CF-5309-4530-8AC2-E8AAD4DD6674	2023-04-10 15:12:26.1333333	B54F3586-64BE-4BCD-BEEA-2A081A7AAF9C	19672.49	4	786.90	System Generated	2023-04-10 15:12:26.1333333	"Tailspin Toys (Valdese, NC)"	Padra	5	(252) 555-0100	(252) 555-0101	http://www.tailspintoys.com/Valdese	Suite 127	199 Das Street	2023-04-10 15:12:26.1333333
ED88347E-6F88-4F77-AE2A-7F2C08AAB991	2023-01-13 11:05:23.5400000	31A6A8C3-33B8-421A-AEA9-6BCA38360073	23565.40	6	1413.92	System Generated	2023-01-13 11:05:23.5400000	"Tailspin Toys (Avenal, CA)"	Tirunelveli	5	(209) 555-0100	(209) 555-0101	http://www.tailspintoys.com/Avenal	Shop 37	1143 Caune Crescent	2023-01-13 11:05:23.5400000
97FB90EA-89B1-4FC9-B2A3-12F3E1D54F3B	2023-04-29 17:03:29.8500000	EA49A91A-AC95-413C-9574-6F079DEF94A6	15222.53	0	0.00	System Generated	2023-04-29 17:03:29.8500000	Drazenka Jelic	Thirupuvanam	14	(803) 555-0100	(803) 555-0101	http://www.microsoft.com/DrazenkaJelic/	Unit 23	1577 Lam Lane	2023-04-29 17:03:29.8500000
AEF12718-543B-448C-988B-A038D27AA160	2023-03-03 17:34:22.0333333	A200BCE8-8D7E-4C89-BFA7-31D0199D4832	23092.66	3	692.78	System Generated	2023-03-03 17:34:22.0333333	"Wingtip Toys (Deeson, MS)"	Prantij	5	(228) 555-0100	(228) 555-0101	http://www.wingtiptoys.com/Deeson	Unit 247	391 Lanctot Lane	2023-03-03 17:34:22.0333333
2D5C3DEE-8243-4A1D-B748-464BD8B0A648	2023-03-05 11:19:22.1133333	0300C514-964D-4832-B713-A70B22C9A551	15385.26	9	1384.67	System Generated	2023-03-05 11:19:22.1133333	"Tailspin Toys (Page City, KS)"	Tumsar	13	(316) 555-0100	(316) 555-0101	http://www.tailspintoys.com/PageCity	Suite 4	1000 Sykorova Boulevard	2023-03-05 11:19:22.1133333
F9997889-F188-4295-9DCE-2A9FE80DCBBF	2023-03-24 10:46:25.6533333	DCC371DF-CE1A-4221-A4E5-50FD04678CD5	21266.48	2	425.33	System Generated	2023-03-24 10:46:25.6533333	Rajeev Sandhu	Udhagamandalam	10	(458) 555-0100	(458) 555-0101	http://www.microsoft.com/	Shop 9	1768 Suniti Road	2023-03-24 10:46:25.6533333
6B7B53C9-8C70-4A70-B66E-8A9E90B3CB31	2023-04-07 13:00:25.2500000	3B1389D8-4E0B-4CB9-9A1A-6047AB98AAC3	11935.00	6	716.10	System Generated	2023-04-07 13:00:25.2500000	Shyam Poddar	Tiruchirappalli	7	(218) 555-0100	(218) 555-0101	http://www.microsoft.com/ShyamPoddar/	Unit 19	130 Gallo Avenue	2023-04-07 13:00:25.2500000
974646E8-41B0-48BD-B07B-6A020B5D9AF3	2023-01-15 13:10:19.2466667	8749BF34-E0B8-4B31-AAD1-A8E57767E72D	24471.49	11	2691.86	System Generated	2023-01-15 13:10:19.2466667	Kertu Sokk	Chhapra	11	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/KertuSokk/	Shop 11	965 Horackova Lane	2023-01-15 13:10:19.2466667
192E8B20-1A8F-4BBA-BD89-AFCFB87C8CFA	2023-11-07 13:53:01.1600000	6A23D924-A2F7-41A9-8507-2E6DA21D129A	13539.98	1	135.40	System Generated	2023-11-07 13:53:01.1600000	"Wingtip Toys (Silver Plume, CO)"	Pali	9	(303) 555-0100	(303) 555-0101	http://www.wingtiptoys.com/SilverPlume	Unit 34	1304 Hrdlickova Crescent	2023-11-07 13:53:01.1600000
8B1F0978-DAA7-4EF1-9B3C-D987CFEC7946	2023-03-13 18:03:21.8800000	AF499584-2C0E-4535-B821-4B5DB1BCC36E	18535.46	7	1297.48	System Generated	2023-03-13 18:03:21.8800000	"Wingtip Toys (Baldwin City, KS)"	Bhainsa	6	(316) 555-0100	(316) 555-0101	http://www.wingtiptoys.com/BaldwinCity	Unit 30	295 Rosberg Avenue	2023-03-13 18:03:21.8800000
696BCCEA-ED36-49D5-A38B-16C6929521D1	2022-10-28 18:21:14.7600000	F530D29E-EC53-4068-98DC-52DFE8E8323E	23212.11	2	464.24	System Generated	2022-10-28 18:21:14.7600000	"Tailspin Toys (Vassalboro, ME)"	Chittoor	6	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Vassalboro	Unit 234	900 Thota Boulevard	2022-10-28 18:21:14.7600000
4F622FCA-8477-464A-8B6D-60FDE83174FC	2024-01-20 22:40:22.6266667	189175BB-8F1E-456C-827E-01A3946A249F	13672.28	10	1367.23	System Generated	2024-01-20 22:40:22.6266667	"Wingtip Toys (Cloquet, MN)"	Naila Janjgir	11	(218) 555-0100	(218) 555-0101	http://www.wingtiptoys.com/Cloquet	Unit 271	336 Kasesalu Lane	2024-01-20 22:40:22.6266667
9DDF780C-F73A-4BB1-8C47-BF992F8A7DCE	2022-10-20 10:42:12.2700000	04A50D5F-927A-467D-8E2B-552440F5E1D7	19421.02	7	1359.47	System Generated	2022-10-20 10:42:12.2700000	Santiago Vera	Azamgarh	9	(304) 555-0100	(304) 555-0101	http://www.microsoft.com/SantiagoVera/	Suite 17	1864 Havzija Crescent	2022-10-20 10:42:12.2700000
E29A723A-D342-4008-9D56-1CE34F5D14C7	2023-06-01 15:19:02.9600000	DCC4BA2C-7AD2-444B-AE20-567E2F6C6588	23517.49	2	470.35	System Generated	2023-06-01 15:19:02.9600000	"Tailspin Toys (Cherry Grove Beach, SC)"	Panvel	10	(803) 555-0100	(803) 555-0101	http://www.tailspintoys.com/CherryGroveBeach	Unit 9	406 Malakar Lane	2023-06-01 15:19:02.9600000
81B7B3AE-4DD4-428D-9A6C-5C676380240D	2023-04-25 12:56:30.1233333	1AF8C8F0-B292-4A3B-B687-44B959C40A31	11444.27	5	572.21	System Generated	2023-04-25 12:56:30.1233333	"Wingtip Toys (Helotes, TX)"	Karimnagar	11	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Helotes	Unit 237	1534 Milano Lane	2023-04-25 12:56:30.1233333
666EDEE4-0848-4064-9672-8020C72FBD87	2023-11-01 16:48:01.1766667	AE6D5FA4-F4DD-4417-8A99-3107E62780EA	23352.16	11	2568.74	System Generated	2023-11-01 16:48:01.1766667	Jakub Lukes	Tadpatri	7	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/JakubLukes/	Shop 9	1501 Tuntayakul Crescent	2023-11-01 16:48:01.1766667
8C43956A-3749-45E0-B901-3F3FFA6B560B	2024-02-06 15:45:01.6133333	48D97D5F-0A82-4A49-997E-ACCD4D9ED76E	24332.55	5	1216.63	System Generated	2024-02-06 15:45:01.6133333	Nada Ana Slosar	Tiruvuru	14	(239) 555-0100	(239) 555-0101	http://www.microsoft.com/NadaAnaSlosar/	Unit 7	1746 Das Avenue	2024-02-06 15:45:01.6133333
D9C0B9EF-B980-4FEE-B1BB-D22D7467E1BA	2024-01-06 17:14:03.8100000	B4866778-99EF-4B62-B426-35006CFFD38F	24223.41	0	0.00	System Generated	2024-01-06 17:14:03.8100000	Divyendu Sen	Sherkot	5	(206) 555-0100	(206) 555-0101	http://www.microsoft.com/	Suite 6	1154 Kamal Avenue	2024-01-06 17:14:03.8100000
4CAD9375-115C-408D-86DD-99FB739C6E5D	2023-04-16 18:38:26.4500000	FD89E66C-FAEA-4719-AC3F-9D9ECB2FF3F9	20426.44	11	2246.91	System Generated	2023-04-16 18:38:26.4500000	"Wingtip Toys (Vair, TX)"	Solan	12	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Vair	Shop 59	75 Chang Crescent	2023-04-16 18:38:26.4500000
433B8422-E2A2-4F8E-9285-47DACF7A06BB	2023-02-27 16:45:21.8500000	5558FF5D-8F6B-4FE1-BC94-40B0E048D1C9	21697.39	1	216.97	System Generated	2023-02-27 16:45:21.8500000	Rajeev Sandhu	Ujhani	6	(458) 555-0100	(458) 555-0101	http://www.microsoft.com/	Shop 9	1768 Suniti Road	2023-02-27 16:45:21.8500000
D36B51F1-6212-40B6-B418-A8F91D88613C	2023-01-27 09:05:21.8500000	F8151E5C-9F1E-4C3A-ABE9-B5C3937DB649	20234.32	8	1618.75	System Generated	2023-01-27 09:05:21.8500000	"Tailspin Toys (Buell, MO)"	Mainaguri	12	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/Buell	Shop 35	804 Nantakarn Road	2023-01-27 09:05:21.8500000
FD24EB71-295C-4556-B838-C9F30FEAA1D0	2024-01-04 22:41:36.9133333	4EB3D6F0-DF34-430F-93A8-42FE6B055B43	11513.28	0	0.00	System Generated	2024-01-04 22:41:36.9133333	"Wingtip Toys (Frenchburg, KY)"	Dibrugarh	10	(270) 555-0100	(270) 555-0101	http://www.wingtiptoys.com/Frenchburg	Suite 169	1392 Tuntayakul Lane	2024-01-04 22:41:36.9133333
E8873100-E31B-4EF6-911C-A13EE07841B2	2023-03-25 14:23:25.2800000	78D9205A-932B-4C49-A9F4-AB81B1974913	24614.88	8	1969.19	System Generated	2023-03-25 14:23:25.2800000	"Wingtip Toys (Cadogan, PA)"	Punch	10	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/Cadogan	Shop 111	1266 Aggarwal Road	2023-03-25 14:23:25.2800000
528C926D-1139-4AEC-A6AC-D818EBD763F4	2024-02-22 21:16:01.3666667	945981BB-D8FB-403E-BC9B-691BB18C59F4	15056.94	7	1053.99	System Generated	2024-02-22 21:16:01.3666667	Aakriti Byrraju	Wara Seoni	14	(216) 555-0100	(216) 555-0101	http://www.microsoft.com/AakritiByrraju/	Suite 24	1345 Jun Avenue	2024-02-22 21:16:01.3666667
3151B8F8-23B5-4A86-9ED7-49D977F1BA57	2022-10-17 13:49:26.2900000	A67F91C2-7FC9-4EBD-890B-4E05146D7D14	16528.61	3	495.86	System Generated	2022-10-17 13:49:26.2900000	"Tailspin Toys (Wallagrass, ME)"	Hubli-Dharwad	9	(207) 555-0100	(207) 555-0101	http://www.tailspintoys.com/Wallagrass	Unit 206	1898 Kasesalu Boulevard	2022-10-17 13:49:26.2900000
2B2ADDA0-FC54-411B-A6FA-72E1EA148CDC	2023-03-01 11:53:21.3400000	39AE8028-0CC6-4888-938E-1DC110A70B63	11061.49	9	995.53	System Generated	2023-03-01 11:53:21.3400000	Pinja Jantunen	Lakheri	14	(308) 555-0100	(308) 555-0101	http://www.microsoft.com/PinjaJantunen/	Shop 26	660 Mottola Avenue	2023-03-01 11:53:21.3400000
31C38590-B571-41D0-9B9C-9A1C69E431B0	2024-01-25 16:42:02.8366667	91F7E450-030C-42BE-A96C-9A5A7307ECEF	13832.66	11	1521.59	System Generated	2024-01-25 16:42:02.8366667	Neil Farrelly	Virudhunagar	10	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/NeilFarrelly/	Suite 17	730 Gungor Boulevard	2024-01-25 16:42:02.8366667
6D23E822-24B0-45F7-B637-C75BE7E37314	2023-02-10 15:17:20.7733333	DF7E545E-90DB-4A31-9440-68E037B838E9	13208.45	5	660.42	System Generated	2023-02-10 15:17:20.7733333	Sumati Chatterjee	Machilipatnam	7	(231) 555-0100	(231) 555-0101	http://www.microsoft.com/SumatiChatterjee/	Unit 10	1643 Mitra Avenue	2023-02-10 15:17:20.7733333
