Ord	ODate	wt	TotalValue	ProductName	ProductNumber	color	StandardCost	size	Weight	CreatedBy	EnteredOn	SEntityName	SPNo	SFax	SUrl	sLine1	SLine2	REntityName	RPNo	RFax	RUrl	RLine1	RLine2	SCity	OBranch	DCity	DBranch
0F6970E3-DF29-4A79-A190-69A2F9709C0E	2024-01-02 15:06:01.6166667	886.40	887198.27	LL Crankarm	CA-5965	Black	0	NULL	NULL	System Generated	2024-01-02 15:06:01.6166667	"Tailspin Toys (Wimbledon, ND)"	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/Wimbledon	Unit 67	372 Joo Lane	Taneli Riutta	(276) 555-0100	(276) 555-0101	http://www.microsoft.com/TaneliRiutta/	Unit 21	22 Thakur Boulevard	Kozhikode	Kerala	Malda	West Bengal
8E622CB5-0A41-4AAC-A330-F554D558FD64	2023-03-08 15:08:20.9133333	985.73	938866.64	"HL Road Frame - Red, 52"	FR-R92R-52	Red	868.634216308594	52	2.20	System Generated	2023-03-08 15:08:20.9133333	"Tailspin Toys (Wimbledon, ND)"	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/Wimbledon	Unit 67	372 Joo Lane	Bhaamini Palagummi	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/	Unit 29	1035 Clarissa Avenue	Shirdi	Maharashtra	Navsari	Gujarat
2A5FCFF2-EBFF-45C8-BB6F-DD14C3EC2C73	2023-05-19 20:27:01.6200000	911.91	386941.79	HL Road Front Wheel	FW-R820	Black	146.546600341797	NULL	650.00	System Generated	2023-05-19 20:27:01.6200000	"Tailspin Toys (Wimbledon, ND)"	(701) 555-0100	(701) 555-0101	http://www.tailspintoys.com/Wimbledon	Unit 67	372 Joo Lane	"Tailspin Toys (Roe Park, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/RoePark	Shop 219	528 Persson Road	Mudalagi	Karnataka	Kanhangad	Kerala
E591550D-0ED3-4585-A868-2BD187DDA57F	2023-04-14 10:47:24.2566667	993.72	632642.05	Lock Nut 21	LN-5818	NULL	0	NULL	NULL	System Generated	2023-04-14 10:47:24.2566667	"Tailspin Toys (Devault, PA)"	(215) 555-0100	(215) 555-0101	http://www.tailspintoys.com/Devault	Unit 250	1432 Pullela Street	Abhaya Paruchuri	(217) 555-0100	(217) 555-0101	http://www.microsoft.com/	Shop 7	196 Young-Tae Lane	Punganur	Andhra Pradesh	Mangrulpir	Maharashtra
93948D9A-5498-4937-BE49-F508511F3673	2023-03-27 09:44:21.1666667	919.17	346503.64	Paint - Black	PA-187B	NULL	0	NULL	NULL	System Generated	2023-03-27 09:44:21.1666667	"Tailspin Toys (Devault, PA)"	(215) 555-0100	(215) 555-0101	http://www.tailspintoys.com/Devault	Unit 250	1432 Pullela Street	Adriana Pena	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/	Shop 17	121 Valentina Road	Sabalgarh	Madhya Pradesh	Vaijapur	Maharashtra
45AAF8BA-73F1-4CE4-B65C-6D3A281F477B	2024-02-01 22:42:01.4833333	873.08	191836.44	LL Crankset	CS-4759	Black	77.9176025390625	NULL	600.00	System Generated	2024-02-01 22:42:01.4833333	"Tailspin Toys (Devault, PA)"	(215) 555-0100	(215) 555-0101	http://www.tailspintoys.com/Devault	Unit 250	1432 Pullela Street	Aishwarya Dantuluri	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/	Suite 13	1167 Femke Lane	Mandalgarh	Rajasthan	Nabadwip	West Bengal
5AC9CD04-B62E-4718-911F-B490733B1852	2022-12-30 10:12:16.8866667	951.92	183392.97	"Men's Bib-Shorts, S"	SB-M891-S	Multi	37.1208992004395	S	NULL	System Generated	2022-12-30 10:12:16.8866667	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	"Wingtip Toys (Munich, ND)"	(701) 555-0100	(701) 555-0101	http://www.wingtiptoys.com/Munich	Shop 283	1167 Thota Street	Theni Allinagaram	Tamil Nadu	Sadasivpet	Telangana
345C121F-55D9-4F5E-BD7E-5587F46FCF8C	2023-12-14 15:03:01.6266667	976.96	826259.48	"Full-Finger Gloves, L"	GL-F110-L	Black	15.6709003448486	L	NULL	System Generated	2023-12-14 15:03:01.6266667	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Sumati Bhat	(206) 555-0100	(206) 555-0101	http://www.microsoft.com/SumatiBhat/	Shop 13	885 Das Street	Sitapur	Uttar Pradesh	Adityapur	Jharkhand
CD9B325F-F016-4CE5-9592-6310CB9F9570	2022-10-21 17:08:11.7933333	974.40	248452.75	Bike Wash - Dissolver	CL-9009	NULL	2.97329998016357	NULL	NULL	System Generated	2022-10-21 17:08:11.7933333	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Sivakasi	Tamil Nadu	Porsa	Madhya Pradesh
73445DBD-9925-48B5-A4D7-ADA2649E1BB8	2023-05-22 19:20:01.8600000	802.41	472393.08	"LL Touring Frame - Yellow, 44"	FR-T67Y-44	Yellow	199.851898193359	44	3.02	System Generated	2023-05-22 19:20:01.8600000	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Laura Sykorova	(316) 555-0100	(316) 555-0101	http://www.microsoft.com/LauraSykorova/	Shop 2	1225 Gormanston Boulevard	Perumbavoor	Kerala	Nokha	Rajasthan
1259758B-E8D3-4932-ACBE-0A2B95F788E3	2022-10-11 20:36:24.2200000	878.99	681803.87	Lock Washer 10	LW-1201	NULL	0	NULL	NULL	System Generated	2022-10-11 20:36:24.2200000	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	"Wingtip Toys (Accomac, VA)"	(276) 555-0100	(276) 555-0101	http://www.wingtiptoys.com/Accomac	Shop 65	1268 Gonzales Road	Rishikesh	Uttarakhand	Sholavandan	Tamil Nadu
BFE11A17-730D-4B2B-BD21-92976595CCD5	2023-05-25 20:26:01.6000000	935.71	695648.21	Lock Washer 13	LW-3400	NULL	0	NULL	NULL	System Generated	2023-05-25 20:26:01.6000000	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Tailspin Toys (Head Office)	(308) 555-0100	(308) 555-0101	http://www.tailspintoys.com	Shop 38	1877 Mittal Road	Firozpur Cantt.	Punjab	Ponnani	Kerala
A7121C19-3A8E-44CA-8B67-89201795B2C7	2022-11-24 17:33:15.5866667	842.85	605180.49	"ML Mountain Frame - Black, 48"	FR-M63B-48	Black	185.819305419922	48	2.85	System Generated	2022-11-24 17:33:15.5866667	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Teresa Borgen	(209) 555-0100	(209) 555-0101	http://www.microsoft.com/	Unit 5	769 Violetta Crescent	Dhuri	Punjab	Pune	Maharashtra
8A296847-153B-480E-BC51-C24D151B9248	2022-12-01 16:02:17.6800000	805.45	484577.50	LL Road Seat Assembly	SA-R127	NULL	98.7699966430664	NULL	NULL	System Generated	2022-12-01 16:02:17.6800000	"Tailspin Toys (Biscay, MN)"	(218) 555-0100	(218) 555-0101	http://www.tailspintoys.com/Biscay	Suite 67	413 Keskkula Lane	Katerina Hadrabova	(219) 555-0100	(219) 555-0101	http://www.microsoft.com/KaterinaHadrabova/	Shop 14	1783 ozkan Boulevard	Hisar	Haryana	Rania	Haryana
75889CAB-66D7-49DD-9932-F9FDBC472188	2022-11-07 13:05:15.7000000	833.64	131455.09	Rear Derailleur Cage	RC-0291	Silver	0	NULL	NULL	System Generated	2022-11-07 13:05:15.7000000	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Wingtip Toys (Key Biscayne, FL)"	(239) 555-0100	(239) 555-0101	http://www.wingtiptoys.com/KeyBiscayne	Shop 226	1642 Jantunen Crescent	Mangrulpir	Maharashtra	Tasgaon	Maharashtra
46947944-3F07-47EC-8DA0-AF33548B252D	2023-12-14 18:39:01.6100000	887.99	707097.32	"Road-650 Red, 44"	BK-R50R-44	Red	486.706604003906	44	18.77	System Generated	2023-12-14 18:39:01.6100000	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Wingtip Toys (Alcester, SD)"	(605) 555-0100	(605) 555-0101	http://www.wingtiptoys.com/Alcester	Shop 273	631 Valbe Boulevard	Rudrapur	Uttar Pradesh	Parangipettai	Tamil Nadu
30507966-4A6D-4EB0-A7F3-E5DF5AD5C253	2023-02-11 13:42:18.2600000	963.15	957646.28	Lock Washer 2	LW-6000	NULL	0	NULL	NULL	System Generated	2023-02-11 13:42:18.2600000	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Tailspin Toys (Scofield, UT)"	(385) 555-0100	(385) 555-0101	http://www.tailspintoys.com/Scofield	Suite 176	298 Bucco Lane	Maddur	Karnataka	Powayan	Uttar Pradesh
D0A05CA2-FA30-4E3D-A252-2152E600492A	2023-04-02 11:35:22.9233333	924.00	246839.29	Cup-Shaped Race	RA-2345	NULL	0	NULL	NULL	System Generated	2023-04-02 11:35:22.9233333	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Tailspin Toys (Scofield, UT)"	(385) 555-0100	(385) 555-0101	http://www.tailspintoys.com/Scofield	Suite 176	298 Bucco Lane	Nehtaur	Uttar Pradesh	Diphu	Assam
4B8AA97E-27E0-46EA-81D6-D448666B46DE	2022-12-03 17:50:16.5633333	869.07	590975.27	Flat Washer 1	FW-1000	NULL	0	NULL	NULL	System Generated	2022-12-03 17:50:16.5633333	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	Pinja Jantunen	(308) 555-0100	(308) 555-0101	http://www.microsoft.com/PinjaJantunen/	Shop 26	660 Mottola Avenue	Udaipurwati	Rajasthan	"Shamsabad, Farrukhabad"	Uttar Pradesh
330FFE70-5DA7-430A-B6A7-6334BBE828CD	2023-02-14 09:47:18.6100000	943.80	462434.20	HL Hub	HU-8998	NULL	0	NULL	NULL	System Generated	2023-02-14 09:47:18.6100000	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	Chandrashekhar Dasgupta	(208) 555-0100	(208) 555-0101	http://www.microsoft.com/ChandrashekharDasgupta/	Suite 8	1375 Rusl Boulevard	Rupnagar	Punjab	Rampur	Uttar Pradesh
50ECC001-BBAA-4E8F-8899-0F49D258CBEE	2022-10-11 20:15:01.1166667	869.63	163744.96	External Lock Washer 7	LE-3800	NULL	0	NULL	NULL	System Generated	2022-10-11 20:15:01.1166667	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Wingtip Toys (Bergen Park, CO)"	(303) 555-0100	(303) 555-0101	http://www.wingtiptoys.com/BergenPark	Unit 234	1737 Cheema Avenue	Tirukkoyilur	Tamil Nadu	Mussoorie	Uttarakhand
87032225-D1F9-4989-8ED2-6C9BFF15D326	2024-01-12 21:59:01.5000000	842.86	136119.59	Thin-Jam Hex Nut 6	HJ-3824	NULL	0	NULL	NULL	System Generated	2024-01-12 21:59:01.5000000	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	Christian Couet	(212) 555-0100	(212) 555-0101	http://www.microsoft.com/	Unit 29	315 Caterina Lane	Shahdol	Madhya Pradesh	Rahatgarh	Madhya Pradesh
62CDA4A7-1482-4F65-AB2E-E97FC3FA1F40	2024-01-20 20:30:55.7466667	930.93	110050.21	"LL Touring Frame - Blue, 62"	FR-T67U-62	Blue	199.851898193359	62	3.20	System Generated	2024-01-20 20:30:55.7466667	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Wingtip Toys (Griswoldville, GA)"	(229) 555-0100	(229) 555-0101	http://www.wingtiptoys.com/Griswoldville	Suite 270	1281 Kalejs Crescent	Begusarai	Bihar	Qadian	Punjab
CBAF5E83-75C2-4164-A6DF-8F6D93B02D14	2023-10-25 17:04:57.7333333	874.51	346142.70	Fender Set - Mountain	FE-6654	NULL	8.22049999237061	NULL	NULL	System Generated	2023-10-25 17:04:57.7333333	"Tailspin Toys (Stonefort, IL)"	(217) 555-0100	(217) 555-0101	http://www.tailspintoys.com/Stonefort	Suite 185	1492 Shah Road	"Tailspin Toys (Ortley Beach, NJ)"	(201) 555-0100	(201) 555-0101	http://www.tailspintoys.com/OrtleyBeach	Shop 83	834 Mookjai Avenue	Nanpara	Uttar Pradesh	Jabalpur	Madhya Pradesh
7AD0A440-D597-4A0A-835B-6CCE4BDC7D3B	2023-02-01 11:23:19.6633333	852.04	638081.41	"Road-350-W Yellow, 44"	BK-R79Y-44	Yellow	1082.51000976563	44	16.13	System Generated	2023-02-01 11:23:19.6633333	"Tailspin Toys (Long Meadow, MD)"	(240) 555-0100	(240) 555-0101	http://www.tailspintoys.com/LongMeadow	Unit 221	151 Vasiljevic Road	"Wingtip Toys (Vair, TX)"	(210) 555-0100	(210) 555-0101	http://www.wingtiptoys.com/Vair	Shop 59	75 Chang Crescent	Barmer	Rajasthan	Visakhapatnam	Andhra Pradesh
5ED2E4C6-31A5-4FAB-A178-942041403259	2023-02-16 14:08:19.0000000	818.01	485790.28	"LL Road Frame - Red, 58"	FR-R38R-58	Red	187.157104492188	58	2.46	System Generated	2023-02-16 14:08:19.0000000	"Tailspin Toys (Long Meadow, MD)"	(240) 555-0100	(240) 555-0101	http://www.tailspintoys.com/LongMeadow	Unit 221	151 Vasiljevic Road	Jai Lamble	(479) 555-0100	(479) 555-0101	http://www.microsoft.com/JaiLamble/	Suite 3	1957 Pena Lane	Thiruvalla	Kerala	Sanduru	Karnataka
7A25C72C-E167-4BEC-8BE2-D70A396C2F92	2023-11-17 22:16:01.0500000	965.02	157317.89	LL Mountain Front Wheel	FW-M423	Black	26.9708003997803	NULL	NULL	System Generated	2023-11-17 22:16:01.0500000	"Tailspin Toys (Batson, TX)"	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Batson	Shop 124	671 Mudigonda Boulevard	"Wingtip Toys (Key Biscayne, FL)"	(239) 555-0100	(239) 555-0101	http://www.wingtiptoys.com/KeyBiscayne	Shop 226	1642 Jantunen Crescent	Thuraiyur	Tamil Nadu	Hindupur	Andhra Pradesh
5A923E87-68F8-4A4A-A23A-79085F8C2DA4	2023-03-08 16:34:21.1100000	992.02	506839.58	"Road-650 Red, 48"	BK-R50R-48	Red	486.706604003906	48	19.13	System Generated	2023-03-08 16:34:21.1100000	"Tailspin Toys (Batson, TX)"	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Batson	Shop 124	671 Mudigonda Boulevard	Jayanta Thakur	(276) 555-0100	(276) 555-0101	http://www.microsoft.com/JayantaThakur/	Suite 17	279 Nakhtare Boulevard	Haldwani-cum-Kathgodam	Uttarakhand	Kanpur	Uttar Pradesh
9C8E5553-EE6E-4DBD-A5FA-A36976B201CA	2022-12-11 11:13:17.2300000	858.30	728656.11	"Road-650 Black, 58"	BK-R50B-58	Black	486.706604003906	58	19.79	System Generated	2022-12-11 11:13:17.2300000	"Tailspin Toys (Batson, TX)"	(210) 555-0100	(210) 555-0101	http://www.tailspintoys.com/Batson	Shop 124	671 Mudigonda Boulevard	"Tailspin Toys (Manchester Center, VT)"	(802) 555-0100	(802) 555-0101	http://www.tailspintoys.com/ManchesterCenter	Shop 264	611 Todorovic Avenue	Partur	Maharashtra	Amroha	Uttar Pradesh
93C74CA3-06A2-4B39-9AD4-B3185F94FB82	2023-03-08 17:46:20.9000000	911.42	817753.80	"Mountain-200 Silver, 42"	BK-M68S-42	Silver	1265.61950683594	42	23.77	System Generated	2023-03-08 17:46:20.9000000	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/ConeyIsland	Suite 111	27 Vidovic Boulevard	"Wingtip Toys (Smoot, WY)"	(307) 555-0100	(307) 555-0101	http://www.wingtiptoys.com/Smoot	Unit 16	1854 Ankitham Avenue	Pithapuram	Andhra Pradesh	Chhapra	Gujarat
C515871A-EF82-420F-8248-22260AEB5CDE	2022-11-07 12:55:15.0300000	957.84	504113.07	"Road-450 Red, 44"	BK-R68R-44	Red	884.708312988281	44	16.77	System Generated	2022-11-07 12:55:15.0300000	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/ConeyIsland	Suite 111	27 Vidovic Boulevard	"Wingtip Toys (Raton, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/Raton	Unit 7	1652 Goransson Lane	Wadgaon Road	Maharashtra	Anantnag	Jammu and Kashmir
250A9877-9F44-4F1B-AEB4-D30970EDF53D	2024-02-19 19:05:01.1100000	881.87	213177.97	Seat Post	SP-2981	NULL	0	NULL	NULL	System Generated	2024-02-19 19:05:01.1100000	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/ConeyIsland	Suite 111	27 Vidovic Boulevard	Hanita Nookala	(225) 555-0100	(225) 555-0101	http://www.microsoft.com/	Shop 27	835 Kamala Lane	Varkala	Kerala	Pedana	Andhra Pradesh
A25DF2F4-7378-4380-9AF6-1F7D62199086	2023-04-10 14:18:22.8466667	953.92	611389.96	Thin-Jam Hex Nut 14	HJ-5818	NULL	0	NULL	NULL	System Generated	2023-04-10 14:18:22.8466667	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/ConeyIsland	Suite 111	27 Vidovic Boulevard	"Wingtip Toys (Crossroads, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/Crossroads	Unit 288	1925 Ankitham Road	Palampur	Himachal Pradesh	Utraula	Uttar Pradesh
A94DC84D-AAB1-42E2-9024-81157D5AC4EB	2023-03-03 12:25:20.7433333	964.90	823006.91	Hex Nut 11	HN-5162	NULL	0	NULL	NULL	System Generated	2023-03-03 12:25:20.7433333	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/ConeyIsland	Suite 111	27 Vidovic Boulevard	Anil Sarkar	(215) 555-0100	(215) 555-0101	http://www.microsoft.com/AnilSarkar/	Shop 3	747 Mihajlovik Boulevard	Rupnagar	Punjab	Shegaon	Maharashtra
41955F86-A941-4D8A-BFE4-4E53FCAC3D2A	2023-02-16 11:17:19.2833333	870.62	439615.29	Lock Nut 6	LN-1032	NULL	0	NULL	NULL	System Generated	2023-02-16 11:17:19.2833333	"Tailspin Toys (Coney Island, MO)"	(314) 555-0100	(314) 555-0101	http://www.tailspintoys.com/ConeyIsland	Suite 111	27 Vidovic Boulevard	"Wingtip Toys (Trout Run, PA)"	(215) 555-0100	(215) 555-0101	http://www.wingtiptoys.com/TroutRun	Unit 190	787 Sarkar Street	Lakshmeshwar	Karnataka	Siana	Uttar Pradesh
E53BACC5-D26D-4382-8C1E-96F8BC8E3FEA	2022-12-15 16:29:17.9633333	808.88	461492.06	External Lock Washer 2	LE-8000	NULL	0	NULL	NULL	System Generated	2022-12-15 16:29:17.9633333	"Tailspin Toys (East Fultonham, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/EastFultonham	Unit 278	224 Hinojosa Road	"Tailspin Toys (Great Neck Estates, NY)"	(212) 555-0100	(212) 555-0101	http://www.tailspintoys.com/GreatNeckEstates	Shop 263	551 Enestam Crescent	Bheemunipatnam	Andhra Pradesh	Namakkal	Tamil Nadu
6FAF3BED-0EF2-4CEE-BE22-FBE2C774AE00	2024-01-12 13:40:01.4866667	964.42	649474.93	"Mountain Bike Socks, L"	SO-B909-L	White	3.39630007743835	L	NULL	System Generated	2024-01-12 13:40:01.4866667	"Tailspin Toys (East Fultonham, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/EastFultonham	Unit 278	224 Hinojosa Road	"Tailspin Toys (San Acacia, NM)"	(505) 555-0100	(505) 555-0101	http://www.tailspintoys.com/SanAcacia	Shop 128	435 Lucchesi Boulevard	Firozabad	Uttar Pradesh	Punch	Jammu and Kashmir
2998B2AA-F728-43D2-9366-10EC6A9C517E	2023-03-07 17:40:20.7900000	933.35	687545.55	"Road-450 Red, 52"	BK-R68R-52	Red	884.708312988281	52	17.42	System Generated	2023-03-07 17:40:20.7900000	"Tailspin Toys (East Fultonham, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/EastFultonham	Unit 278	224 Hinojosa Road	"Tailspin Toys (Edgartown, MA)"	(339) 555-0100	(339) 555-0101	http://www.tailspintoys.com/Edgartown	Suite 157	659 Hybl Boulevard	Wokha	Nagaland	Sirsaganj	Uttar Pradesh
27D6E553-5939-4F37-ABB1-20DF070C069D	2022-10-18 14:12:10.4633333	988.32	339337.30	LL Mountain Rear Wheel	RW-M423	Black	38.9588012695313	NULL	NULL	System Generated	2022-10-18 14:12:10.4633333	"Tailspin Toys (East Fultonham, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/EastFultonham	Unit 278	224 Hinojosa Road	Pavel Bogdanov	(339) 555-0100	(339) 555-0101	http://www.microsoft.com/PavelBogdanov/	Unit 4	613 senturk Lane	Pathankot	Punjab	Mandvi	Gujarat
E10E3E2C-CA32-457F-88B6-8C366BB479E6	2023-02-04 13:32:18.5266667	902.41	724399.68	"ML Road Frame-W - Yellow, 40"	FR-R72Y-40	Yellow	360.942810058594	40	2.22	System Generated	2023-02-04 13:32:18.5266667	"Tailspin Toys (East Fultonham, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/EastFultonham	Unit 278	224 Hinojosa Road	"Tailspin Toys (Fairfield Glade, TN)"	(423) 555-0100	(423) 555-0101	http://www.tailspintoys.com/FairfieldGlade	Shop 233	1695 Hudecova Avenue	Miryalaguda	Telangana	Tanda	Uttar Pradesh
512BF8B2-4A68-4D3C-A248-4EC39CEC17CF	2024-01-18 22:02:01.1666667	873.07	859116.13	"Touring-2000 Blue, 46"	BK-T44U-46	Blue	755.150817871094	46	27.13	System Generated	2024-01-18 22:02:01.1666667	"Tailspin Toys (East Fultonham, OH)"	(216) 555-0100	(216) 555-0101	http://www.tailspintoys.com/EastFultonham	Unit 278	224 Hinojosa Road	"Wingtip Toys (Portales, NM)"	(505) 555-0100	(505) 555-0101	http://www.wingtiptoys.com/Portales	Unit 133	349 Kozakova Boulevard	Hansi	Haryana	Kharar	Punjab
EC598FEE-772D-44CD-AC73-F42D8D7CA59E	2024-01-18 14:06:01.1700000	973.65	216801.64	"Classic Vest, M"	VE-C304-M	Blue	23.7490005493164	M	NULL	System Generated	2024-01-18 14:06:01.1700000	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	Irma Auzina	(205) 555-0100	(205) 555-0101	http://www.microsoft.com/	Unit 12	699 Priya Boulevard	Perinthalmanna	Kerala	Pinjore	Haryana
33D00169-9C21-4CF3-8337-2764436E3AFF	2023-12-14 15:31:01.6233333	972.66	774199.04	"LL Touring Frame - Blue, 44"	FR-T67U-44	Blue	199.851898193359	44	3.02	System Generated	2023-12-14 15:31:01.6233333	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	"Tailspin Toys (Placer, OR)"	(458) 555-0100	(458) 555-0101	http://www.tailspintoys.com/Placer	Unit 222	1151 De Boulevard	Ranchi	Jharkhand	Soyagaon	Maharashtra
E296C0FC-E0AB-4BF0-BBF1-B4CE217287CD	2023-02-20 11:21:18.7300000	876.39	725532.84	"ML Mountain Frame-W - Silver, 42"	FR-M63S-42	Silver	199.375701904297	42	2.81	System Generated	2023-02-20 11:21:18.7300000	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	"Wingtip Toys (Cowlington, OK)"	(405) 555-0100	(405) 555-0101	http://www.wingtiptoys.com/Cowlington	Shop 57	521 Arslan Street	Anjangaon	Maharashtra	Mansa	Gujarat
9D5721E7-AF42-4131-B639-0D9952C47B90	2023-11-16 16:36:00.8300000	866.82	496718.39	LL Mountain Pedal	PD-M282	Silver/Black	17.9776000976563	NULL	218.00	System Generated	2023-11-16 16:36:00.8300000	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	Tailspin Toys (Head Office)	(308) 555-0100	(308) 555-0101	http://www.tailspintoys.com	Shop 38	1877 Mittal Road	Lakhimpur	Uttar Pradesh	Lakhimpur	Uttar Pradesh
1B3F6BF4-0B53-4D38-9120-961842F037E0	2022-10-22 14:35:19.3600000	893.34	520399.36	"Mountain-200 Black, 46"	BK-M68B-46	Black	1251.98132324219	46	24.13	System Generated	2022-10-22 14:35:19.3600000	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	"Wingtip Toys (Delray, WV)"	(304) 555-0100	(304) 555-0101	http://www.wingtiptoys.com/Delray	Suite 120	1400 Kongpaisarn Street	Parangipettai	Tamil Nadu	"Shamsabad, Farrukhabad"	Uttar Pradesh
6A23D924-A2F7-41A9-8507-2E6DA21D129A	2023-11-04 13:51:35.3166667	816.95	350383.89	Metal Sheet 2	MS-0253	NULL	0	NULL	NULL	System Generated	2023-11-04 13:51:35.3166667	"Tailspin Toys (Goffstown, NH)"	(603) 555-0100	(603) 555-0101	http://www.tailspintoys.com/Goffstown	Unit 166	1822 Gruber Lane	Liia Orav	(252) 555-0100	(252) 555-0101	http://www.microsoft.com/LiiaOrav/	Unit 16	1077 Gunes Boulevard	Makrana	Rajasthan	Ludhiana	Punjab
A9E5D80A-D3C4-4380-8682-7FD4F21A3F05	2022-12-12 16:38:17.3800000	815.03	336432.09	Metal Plate 1	MP-2503	NULL	0	NULL	NULL	System Generated	2022-12-12 16:38:17.3800000	"Tailspin Toys (Lemeta, AK)"	(907) 555-0100	(907) 555-0101	http://www.tailspintoys.com/Lemeta	Unit 174	1507 Izmaylov Crescent	Edmee Glissen	(208) 555-0100	(208) 555-0101	http://www.microsoft.com/EdmeeGlissen/	Shop 9	1092 Pavlovic Lane	Rajgarh (Alwar)	Rajasthan	Morshi	Maharashtra
